,id,date,rank,gross,pct_change,theaters,per_theater,total_gross,kind,kind_num,pct_lw
0,https://www.the-numbers.com/movie/Incredible-Shrinking-Woman-The,"Jan 30, 1981",1,"$4,279,264", ,789,"$5,424","  $4,279,264",weekend,1,
0,https://www.the-numbers.com/movie/Sphinx,"Feb 13, 1981",1,"$439,564", ,214,"$2,054","  $439,564",weekend,1,
0,https://www.the-numbers.com/movie/American-Pop,"Feb 13, 1981",0,"$210,084", ,6,"$35,014","  $210,084",weekend,0,
0,https://www.the-numbers.com/movie/All-Night-Long,"Mar 6, 1981",1,"$1,392,852", ,362,"$3,848","  $1,392,852",weekend,1,
0,https://www.the-numbers.com/movie/On-the-Right-Track,"Aug 28, 1981",14,"$191,320", ,36,"$5,314","  $9,667,137",weekend,26,
0,https://www.the-numbers.com/movie/Back-Roads,"Mar 13, 1981",1,"$3,046,339", ,805,"$3,784","  $3,046,339",weekend,1,
0,https://www.the-numbers.com/movie/Funhouse-The,"Mar 13, 1981",2,"$2,765,456", ,814,"$3,397","  $2,765,456",weekend,1,
0,https://www.the-numbers.com/movie/Final-Conflict-The,"Mar 20, 1981",1,"$5,571,675", ,918,"$6,069","  $5,571,675",weekend,1,
0,https://www.the-numbers.com/movie/Excalibur,"Apr 10, 1981",1,"$4,519,706", ,692,"$6,531","  $4,519,706",weekend,1,
1,https://www.the-numbers.com/movie/Excalibur,"May 15, 1981",2,"$1,870,139", ,839,"$2,229","  $25,294,365",weekend,6,
0,https://www.the-numbers.com/movie/Nighthawks,"Apr 10, 1981",2,"$2,525,360", ,659,"$3,832","  $2,525,360",weekend,1,
0,https://www.the-numbers.com/movie/Caveman,"May 15, 1981",3,"$1,000,000", ,563,"$1,776","  $10,352,967",weekend,5,
0,https://www.the-numbers.com/movie/Friday-the-13th-Part-2,"May 1, 1981",1,"$6,429,784", ,"1,350","$4,763","  $6,429,784",weekend,1,
0,https://www.the-numbers.com/movie/Happy-Birthday-To-Me,"May 29, 1981",4,"$1,526,646", ,782,"$1,952","  $9,588,854",weekend,3,
1,https://www.the-numbers.com/movie/Happy-Birthday-To-Me,"Jun 5, 1981",5,$0,-100%,0, ,"  $10,609,514",weekend,4,
0,https://www.the-numbers.com/movie/Happy-Birthday-To-Me,"May 25, 1981",-,$0, ,0, ,"  $7,562,660",daily,11, 
0,https://www.the-numbers.com/movie/Happy-Birthday-To-Me,"May 29, 1981",3,"$2,547,306", ,782,"$3,257","  $10,609,514",weekly,3,
0,https://www.the-numbers.com/movie/Take-This-Job-and-Shove-It,"May 15, 1981",1,"$3,121,433", ,500,"$6,243","  $3,121,433",weekend,1,
0,https://www.the-numbers.com/movie/Bustin-Loose,"May 22, 1981",1,"$4,798,289", ,828,"$5,795","  $4,798,289",weekend,1,
1,https://www.the-numbers.com/movie/Bustin-Loose,"May 29, 1981",2,"$4,244,427",-12%,810,"$5,240","  $12,424,762",weekend,2,
2,https://www.the-numbers.com/movie/Bustin-Loose,"Jun 5, 1981",2,"$2,760,000",-35%,0, ,"  $17,660,000",weekend,3,
0,https://www.the-numbers.com/movie/Bustin-Loose,"May 22, 1981",1,"$1,253,824", ,833,"$1,505","  $1,253,824",daily,1,
1,https://www.the-numbers.com/movie/Bustin-Loose,"May 23, 1981",1,"$1,804,124",+44%,833,"$2,166","  $3,057,948",daily,2,
2,https://www.the-numbers.com/movie/Bustin-Loose,"May 24, 1981",1,"$1,740,341",-4%,833,"$2,089","  $4,798,289",daily,3,
3,https://www.the-numbers.com/movie/Bustin-Loose,"May 25, 1981",1,"$1,104,529",-37%,833,"$1,326","  $5,902,836",daily,4,
0,https://www.the-numbers.com/movie/Bustin-Loose,"May 22, 1981",1,"$8,180,335", ,828,"$9,880","  $8,180,335",weekly,1,
1,https://www.the-numbers.com/movie/Bustin-Loose,"May 29, 1981",1,"$6,719,665",-18%,810,"$8,296","  $14,900,000",weekly,2,
0,https://www.the-numbers.com/movie/Four-Seasons-The,"May 22, 1981",2,"$4,128,525", ,623,"$6,627","  $4,128,525",weekend,1,
1,https://www.the-numbers.com/movie/Four-Seasons-The,"May 29, 1981",1,"$4,355,238",+5%,617,"$7,059","  $11,375,954",weekend,2,
2,https://www.the-numbers.com/movie/Four-Seasons-The,"Jul 10, 1981",11,"$1,376,940", ,425,"$3,240","  $36,060,295",weekend,8,
3,https://www.the-numbers.com/movie/Four-Seasons-The,"Jul 17, 1981",13,"$935,882",-32%,330,"$2,836","  $38,016,947",weekend,9,
4,https://www.the-numbers.com/movie/Four-Seasons-The,"Aug 7, 1981",17,"$615,679", ,245,"$2,513","  $42,488,161",weekend,12,
0,https://www.the-numbers.com/movie/Four-Seasons-The,"May 22, 1981",2,"$971,396", ,634,"$1,532","  $971,396",daily,1, 
1,https://www.the-numbers.com/movie/Four-Seasons-The,"May 25, 1981",2,"$1,030,598", ,634,"$1,626","  $5,159,123",daily,4, 
2,https://www.the-numbers.com/movie/Four-Seasons-The,"May 29, 1981",-,"$1,277,000", ,617,"$2,070","  $8,298,000",daily,8,+31%
3,https://www.the-numbers.com/movie/Four-Seasons-The,"May 30, 1981",-,"$1,955,000",+53%,617,"$3,169","  $10,253,000",daily,9, 
4,https://www.the-numbers.com/movie/Four-Seasons-The,"May 31, 1981",1,"$1,087,000",-44%,634,"$1,715","  $11,375,954",daily,10, 
0,https://www.the-numbers.com/movie/Four-Seasons-The,"May 22, 1981",2,"$7,020,716", ,623,"$11,269","  $7,020,716",weekly,1,
1,https://www.the-numbers.com/movie/Four-Seasons-The,"Jul 10, 1981",11,"$2,397,710", ,425,"$5,642","  $37,081,065",weekly,8,
0,https://www.the-numbers.com/movie/Legend-of-the-Lone-Ranger-The,"May 22, 1981",3,"$2,700,000", ,980,"$2,755","  $2,700,000",weekend,1,
0,https://www.the-numbers.com/movie/Legend-of-the-Lone-Ranger-The,"May 23, 1981",-,"$1,157,031", ,980,"$1,181",  $0,daily,2,
1,https://www.the-numbers.com/movie/Legend-of-the-Lone-Ranger-The,"May 25, 1981",-,"$700,000", ,980,$714,"  $3,417,616",daily,4,
0,https://www.the-numbers.com/movie/Outland,"May 22, 1981",4,"$2,455,000", ,331,"$7,417","  $2,455,000",weekend,1,
1,https://www.the-numbers.com/movie/Outland,"May 29, 1981",3,"$2,175,000",-11%,331,"$6,571","  $6,044,000",weekend,2,
2,https://www.the-numbers.com/movie/Outland,"Jun 5, 1981",3,"$2,700,000",+24%,761,"$3,548","  $9,688,586",weekend,3,
0,https://www.the-numbers.com/movie/Outland,"May 22, 1981",-,"$697,000", ,331,"$2,106","  $697,000",daily,1, 
1,https://www.the-numbers.com/movie/Outland,"May 23, 1981",-,"$912,000",+31%,331,"$2,755","  $1,609,000",daily,2, 
2,https://www.the-numbers.com/movie/Outland,"May 24, 1981",-,"$846,000",-7%,331,"$2,556","  $2,455,000",daily,3, 
3,https://www.the-numbers.com/movie/Outland,"May 25, 1981",-,"$609,000",-28%,331,"$1,840","  $3,059,638",daily,4, 
4,https://www.the-numbers.com/movie/Outland,"May 26, 1981",-,"$270,000",-56%,331,$816,"  $3,330,000",daily,5, 
5,https://www.the-numbers.com/movie/Outland,"May 27, 1981",-,"$264,000",-2%,331,$798,"  $3,594,000",daily,6, 
6,https://www.the-numbers.com/movie/Outland,"May 28, 1981",-,"$274,000",+4%,331,$828,"  $3,868,000",daily,7, 
7,https://www.the-numbers.com/movie/Outland,"May 29, 1981",-,"$609,000",+122%,331,"$1,840","  $4,477,000",daily,8,-13%
8,https://www.the-numbers.com/movie/Outland,"May 30, 1981",-,"$941,000",+55%,331,"$2,843","  $5,418,000",daily,9,+3%
9,https://www.the-numbers.com/movie/Outland,"May 31, 1981",-,"$625,000",-34%,331,"$1,888","  $6,044,000",daily,10,-26%
0,https://www.the-numbers.com/movie/Outland,"May 22, 1981",3,"$3,869,000", ,331,"$11,689","  $3,869,000",weekly,1,
1,https://www.the-numbers.com/movie/Outland,"May 29, 1981",2,"$3,119,586",-19%,331,"$9,425","  $6,988,586",weekly,2,
0,https://www.the-numbers.com/movie/Cheech-and-Chongs-Nice-Dreams,"Jun 5, 1981",1,"$8,153,738", ,"1,390","$5,866","  $8,153,738",weekend,1,
1,https://www.the-numbers.com/movie/Cheech-and-Chongs-Nice-Dreams,"Jun 12, 1981",4,$0,-100%,"1,387",$0,"  $17,392,850",weekend,2,
2,https://www.the-numbers.com/movie/Cheech-and-Chongs-Nice-Dreams,"Jun 19, 1981",5,"$3,110,000", ,"1,253","$2,482",  $0,weekend,2,
3,https://www.the-numbers.com/movie/Cheech-and-Chongs-Nice-Dreams,"Jun 26, 1981",11,$0,-100%,0, ,"  $26,333,000",weekend,3,
4,https://www.the-numbers.com/movie/Cheech-and-Chongs-Nice-Dreams,"Jul 10, 1981",13,$0, ,0, ,"  $30,023,547",weekend,5,
5,https://www.the-numbers.com/movie/Cheech-and-Chongs-Nice-Dreams,"Jul 24, 1981",13,"$359,461", ,378,$951,"  $33,647,006",weekend,7,
6,https://www.the-numbers.com/movie/Cheech-and-Chongs-Nice-Dreams,"Aug 7, 1981",20,"$239,000", ,343,$697,"  $33,606,555",weekend,10,
7,https://www.the-numbers.com/movie/Cheech-and-Chongs-Nice-Dreams,"Aug 14, 1981",21,$0,-100%,0, ,"  $33,982,504",weekend,11,
0,https://www.the-numbers.com/movie/Cheech-and-Chongs-Nice-Dreams,"Jun 5, 1981",1,"$17,392,850", ,"1,390","$12,513","  $17,392,850",daily,1,
1,https://www.the-numbers.com/movie/Cheech-and-Chongs-Nice-Dreams,"Jun 19, 1981",1,"$29,443,000", ,"1,253","$23,498","  $26,333,000",daily,3,
2,https://www.the-numbers.com/movie/Cheech-and-Chongs-Nice-Dreams,"Jul 10, 1981",12,"$1,726,731", ,0, ,"  $31,750,278",daily,5,
3,https://www.the-numbers.com/movie/Cheech-and-Chongs-Nice-Dreams,"Jul 17, 1981",9,$0,-100%,0, ,"  $31,750,278",daily,0,
4,https://www.the-numbers.com/movie/Cheech-and-Chongs-Nice-Dreams,"Aug 7, 1981",14,"$614,949", ,343,"$1,793","  $33,982,504",daily,10,
0,https://www.the-numbers.com/movie/Cheech-and-Chongs-Nice-Dreams,"Jun 5, 1981",1,"$17,392,850", ,"1,390","$12,513","  $17,392,850",weekly,1,
1,https://www.the-numbers.com/movie/Cheech-and-Chongs-Nice-Dreams,"Jun 19, 1981",1,"$29,443,000", ,"1,253","$23,498","  $26,333,000",weekly,3,
2,https://www.the-numbers.com/movie/Cheech-and-Chongs-Nice-Dreams,"Jul 10, 1981",12,"$1,726,731", ,0, ,"  $31,750,278",weekly,5,
3,https://www.the-numbers.com/movie/Cheech-and-Chongs-Nice-Dreams,"Jul 17, 1981",9,$0,-100%,0, ,"  $31,750,278",weekly,0,
4,https://www.the-numbers.com/movie/Cheech-and-Chongs-Nice-Dreams,"Aug 7, 1981",14,"$614,949", ,343,"$1,793","  $33,982,504",weekly,10,
0,https://www.the-numbers.com/movie/Night-the-Lights-Went-Out-in-Georgia-The,"Jun 5, 1981",4,"$2,534,729", ,500,"$5,069","  $2,534,729",weekend,1,
